시군구,구,동,본번,부번,좌표X,좌표Y
서울특별시 양천구 신월동,양천구,신월동,591,1,126.84741704362013,37.51713196111577
서울특별시 양천구 신월동,양천구,신월동,350,2,126.82923910793944,37.52397049953618
서울특별시 양천구 신월동,양천구,신월동,125,0,126.83484045648851,37.53040174125572
서울특별시 양천구 신월동,양천구,신월동,533,1,126.84240792575622,37.52056535570392
서울특별시 양천구 신월동,양천구,신월동,538,1,126.8413541400516,37.51943279857695
서울특별시 양천구 신월동,양천구,신월동,1032,0,126.8350806884981,37.527563852855195
서울특별시 양천구 신월동,양천구,신월동,465,5,126.84451157055416,37.52587697447877
서울특별시 양천구 신월동,양천구,신월동,1024,0,126.84617052950423,37.51992826115074
서울특별시 양천구 신월동,양천구,신월동,1055,0,126.84606303549116,37.51927869519827
서울특별시 양천구 신월동,양천구,신월동,1038,0,126.82743419483144,37.542230506775354
서울특별시 양천구 신월동,양천구,신월동,1026,0,126.8392943305215,37.524595029328374
서울특별시 양천구 신월동,양천구,신월동,1027,0,126.83815671413369,37.52526466992941
서울특별시 양천구 신월동,양천구,신월동,1048,0,126.83893928248585,37.52379084337726
서울특별시 양천구 신월동,양천구,신월동,986,13,126.83617755497106,37.518727805792516
서울특별시 양천구 신월동,양천구,신월동,538,4,126.84163853648363,37.51926312807626
서울특별시 양천구 신월동,양천구,신월동,494,4,126.8470647262966,37.52379999121269
서울특별시 양천구 신월동,양천구,신월동,480,4,126.84593543797966,37.52482127876469
서울특별시 양천구 신월동,양천구,신월동,506,3,126.84839555874113,37.52302316866354
서울특별시 양천구 신월동,양천구,신월동,207,43,126.8334630159072,37.52748262613154
서울특별시 양천구 신월동,양천구,신월동,150,1,126.8249958937436,37.53520413353462
서울특별시 양천구 신월동,양천구,신월동,506,1,126.84784067126556,37.52306517328942
서울특별시 양천구 신월동,양천구,신월동,350,3,126.82895788076831,37.52251773328678
서울특별시 양천구 신월동,양천구,신월동,91,10,126.83386473967747,37.535759248783066
서울특별시 양천구 신월동,양천구,신월동,72,5,126.83222350300137,37.53830078576086
서울특별시 양천구 신월동,양천구,신월동,530,7,126.84175041910355,37.52069689517461
서울특별시 양천구 신월동,양천구,신월동,1016,0,126.84008400683554,37.51974118040289
서울특별시 양천구 신월동,양천구,신월동,548,1,126.83992891779337,37.516792904880646
서울특별시 양천구 신월동,양천구,신월동,110,1,126.83345301462201,37.53242194688516
서울특별시 양천구 신월동,양천구,신월동,1065,0,126.82793248498702,37.54094442169253
서울특별시 양천구 신월동,양천구,신월동,1003,4,126.83683587336012,37.51594633789323
서울특별시 양천구 신월동,양천구,신월동,140,23,126.83081508790315,37.53377707349937
서울특별시 양천구 신월동,양천구,신월동,1037,0,126.84441315635115,37.52160404029689
서울특별시 양천구 신월동,양천구,신월동,1049,0,126.84547316042388,37.52203355310327
서울특별시 양천구 신월동,양천구,신월동,113,14,126.83551122184716,37.53261381526267
서울특별시 양천구 신월동,양천구,신월동,1044,0,126.8396930772185,37.52044204687305
서울특별시 양천구 신월동,양천구,신월동,1051,0,126.83917286751095,37.520403083404354
서울특별시 양천구 신월동,양천구,신월동,494,8,126.84707934171696,37.52342150593625
서울특별시 양천구 신월동,양천구,신월동,203,17,126.83013503674505,37.530086713783135
서울특별시 양천구 신월동,양천구,신월동,203,16,126.8298749011726,37.53006721101614
서울특별시 양천구 신월동,양천구,신월동,203,14,126.82962600232422,37.53005678492333
서울특별시 양천구 신월동,양천구,신월동,203,19,126.82991839625903,37.53026575394066
서울특별시 양천구 신월동,양천구,신월동,452,14,126.84390634134857,37.526495543332686
서울특별시 양천구 신월동,양천구,신월동,56,6,126.82907292323362,37.53873359950669
서울특별시 양천구 신월동,양천구,신월동,1035,0,126.83987464596535,37.51910005326551
서울특별시 양천구 신월동,양천구,신월동,446,2,126.84212652991064,37.52425931438884
서울특별시 양천구 신월동,양천구,신월동,1007,11,126.8393331816279,37.516338899765145
서울특별시 양천구 신월동,양천구,신월동,981,4,126.83702240980246,37.51660536947021
서울특별시 양천구 신월동,양천구,신월동,602,3,126.84535406267501,37.520122035020364
서울특별시 양천구 신월동,양천구,신월동,197,2,126.82980444353025,37.53161712612587
서울특별시 양천구 신월동,양천구,신월동,1058,0,126.82888861572015,37.53151277707958
서울특별시 양천구 신월동,양천구,신월동,418,4,126.8368262420807,37.523427471505705
서울특별시 양천구 신월동,양천구,신월동,467,3,126.8467045649967,37.52616854361753
서울특별시 양천구 신월동,양천구,신월동,128,0,126.83360053448021,37.53110681436939
서울특별시 양천구 신월동,양천구,신월동,134,17,126.83261221826169,37.53278674995135
서울특별시 양천구 신월동,양천구,신월동,217,8,126.83463249635176,37.52705657443673
서울특별시 양천구 신월동,양천구,신월동,514,3,126.84321421297122,37.521534284610475
서울특별시 양천구 신월동,양천구,신월동,29,7,126.82584579468428,37.540121317048474
서울특별시 양천구 신월동,양천구,신월동,123,5,126.83498133962247,37.53110558468964
서울특별시 양천구 신월동,양천구,신월동,87,21,126.83392825358528,37.537526243672595
서울특별시 양천구 신월동,양천구,신월동,545,2,126.84075744649677,37.51779802912303
서울특별시 양천구 신정동,양천구,신정동,1014,5,126.86261110253247,37.521496343427245
서울특별시 양천구 신정동,양천구,신정동,890,13,126.8627506538605,37.527707386807634
서울특별시 양천구 신정동,양천구,신정동,1297,0,126.87131636374652,37.52250744693767
서울특별시 양천구 신정동,양천구,신정동,1052,29,126.85498500632558,37.516091914539125
서울특별시 양천구 신정동,양천구,신정동,333,0,126.87367498746943,37.51787802859076
서울특별시 양천구 신정동,양천구,신정동,1303,0,126.84229403607655,37.51291227175938
서울특별시 양천구 신정동,양천구,신정동,324,7,126.85960769436537,37.5154050029979
서울특별시 양천구 신정동,양천구,신정동,1198,23,126.84899500621655,37.520457632155356
서울특별시 양천구 신정동,양천구,신정동,1198,3,126.84852549262241,37.52109500052443
서울특별시 양천구 신정동,양천구,신정동,1019,4,126.86029370257447,37.52120439597792
서울특별시 양천구 신정동,양천구,신정동,324,10,126.86081055492066,37.51500591135411
서울특별시 양천구 신정동,양천구,신정동,938,7,126.85000380331856,37.5267906509371
서울특별시 양천구 신정동,양천구,신정동,1308,0,126.86235667009822,37.52878687760586
서울특별시 양천구 신정동,양천구,신정동,911,9,126.85847063344795,37.52662062406995
서울특별시 양천구 신정동,양천구,신정동,1310,0,126.8386929229064,37.51195476127284
서울특별시 양천구 신정동,양천구,신정동,1311,0,126.8386929229064,37.51195476127284
서울특별시 양천구 신정동,양천구,신정동,893,9,126.86124689968072,37.52886200165408
서울특별시 양천구 신정동,양천구,신정동,1148,7,126.85373380564488,37.51684220826831
서울특별시 양천구 신정동,양천구,신정동,1194,5,126.84798572173214,37.522002383513794
서울특별시 양천구 신정동,양천구,신정동,1300,0,126.87265711692062,37.519161556615735
서울특별시 양천구 신정동,양천구,신정동,1295,0,126.86786808162712,37.5100413991232
서울특별시 양천구 신정동,양천구,신정동,972,2,126.85251394570501,37.52181998552611
서울특별시 양천구 신정동,양천구,신정동,118,19,126.87536876856053,37.5223847331197
서울특별시 양천구 신정동,양천구,신정동,993,1,126.86317951879234,37.52518592542849
서울특별시 양천구 신정동,양천구,신정동,1278,0,126.87641418614136,37.5150712964885
서울특별시 양천구 신정동,양천구,신정동,318,12,126.87044112211548,37.5216194625154
서울특별시 양천구 신정동,양천구,신정동,119,175,126.8761119764962,37.52146928511363
서울특별시 양천구 신정동,양천구,신정동,311,0,126.85803829238407,37.51499988953338
서울특별시 양천구 신정동,양천구,신정동,325,0,126.86130235718629,37.507752701841355
서울특별시 양천구 신정동,양천구,신정동,326,0,126.86028096758443,37.51209168388096
서울특별시 양천구 신정동,양천구,신정동,327,0,126.86512204819464,37.514975084367514
서울특별시 양천구 신정동,양천구,신정동,329,0,126.87123225640605,37.51499875663133
서울특별시 양천구 신정동,양천구,신정동,314,0,126.86756067988712,37.52233416580139
서울특별시 양천구 신정동,양천구,신정동,312,0,126.86403196257992,37.51942188667563
서울특별시 양천구 신정동,양천구,신정동,337,0,126.86510537391683,37.50759293415568
서울특별시 양천구 신정동,양천구,신정동,338,0,126.86559716120063,37.50830764380414
서울특별시 양천구 신정동,양천구,신정동,296,28,126.87197825053698,37.51914893527361
서울특별시 양천구 신정동,양천구,신정동,1013,14,126.86125581236847,37.52250754542491
서울특별시 양천구 신정동,양천구,신정동,1279,0,126.87778136386905,37.52212706347783
서울특별시 양천구 신정동,양천구,신정동,995,3,126.86422668784174,37.52447950207895
서울특별시 양천구 신정동,양천구,신정동,1323,0,126.85594053878464,37.52077513025761
서울특별시 양천구 신정동,양천구,신정동,881,16,126.85878285019773,37.5284881095069
서울특별시 양천구 신정동,양천구,신정동,891,1,126.86029187053194,37.52804561937016
서울특별시 양천구 신정동,양천구,신정동,921,11,126.85554912177467,37.52549606004132
서울특별시 양천구 신정동,양천구,신정동,906,4,126.85913140274755,37.526110443283144
서울특별시 양천구 신정동,양천구,신정동,992,1,126.86319724860215,37.52576288392072
서울특별시 양천구 신정동,양천구,신정동,340,0,126.87467453679147,37.5214977370668
서울특별시 양천구 신정동,양천구,신정동,318,10,126.87011320927743,37.5229336837458
서울특별시 양천구 신정동,양천구,신정동,997,6,126.86370850266799,37.52419729337744
서울특별시 양천구 신정동,양천구,신정동,879,6,126.85855236948147,37.52764860453974
서울특별시 양천구 신정동,양천구,신정동,976,3,126.85508276908641,37.52182502726687
서울특별시 양천구 신정동,양천구,신정동,1306,0,126.86375687370494,37.50783805652523
서울특별시 양천구 신정동,양천구,신정동,201,1,126.86453379386238,37.508283900775716
서울특별시 양천구 신정동,양천구,신정동,733,31,126.84176018761401,37.5131436486384
서울특별시 양천구 신정동,양천구,신정동,979,34,126.85799760346981,37.522390730612486
서울특별시 양천구 신정동,양천구,신정동,982,1,126.85978624958771,37.522319318657225
서울특별시 양천구 신정동,양천구,신정동,1219,1,126.84872648967627,37.51749972842091
서울특별시 양천구 신정동,양천구,신정동,743,2,126.84237677903275,37.50864033574285
서울특별시 양천구 신정동,양천구,신정동,1147,5,126.85404654426979,37.516005664315465
서울특별시 양천구 신정동,양천구,신정동,294,70,126.87173219666927,37.51745308914583
서울특별시 양천구 신정동,양천구,신정동,962,18,126.85653682778957,37.52381592472842
서울특별시 양천구 신정동,양천구,신정동,1324,0,126.83392451348027,37.50612327728916
서울특별시 양천구 신정동,양천구,신정동,1273,0,126.854649309065,37.51302549239427
서울특별시 양천구 신정동,양천구,신정동,1259,0,126.85503431070913,37.5143075118852
서울특별시 양천구 신정동,양천구,신정동,1276,0,126.8534446975034,37.51231585166807
서울특별시 양천구 신정동,양천구,신정동,1277,0,126.85197214512793,37.51119010798522
서울특별시 양천구 신정동,양천구,신정동,948,24,126.85522776631562,37.524701119820385
서울특별시 양천구 신정동,양천구,신정동,916,15,126.85662621327572,37.5252675821528
서울특별시 양천구 신정동,양천구,신정동,883,0,126.85970423329118,37.527943286551505
서울특별시 양천구 신정동,양천구,신정동,334,0,126.87597061020739,37.51806143637091
서울특별시 양천구 신정동,양천구,신정동,1296,0,126.87285370825722,37.52136189343472
서울특별시 양천구 신정동,양천구,신정동,87,39,126.8736268,37.5217974
서울특별시 영등포구 당산동,영등포구,당산동,374,0,126.9059115,37.5343799
서울특별시 영등포구 당산동3가,영등포구,당산동3가,2,6,126.8997511,37.5254625
서울특별시 영등포구 당산동4가,영등포구,당산동4가,88,0,126.8964119,37.5310896
서울특별시 영등포구 당산동4가,영등포구,당산동4가,29,0,126.9023584,37.5280856
서울특별시 영등포구 대림동,영등포구,대림동,1124,0,126.9027247,37.4950646
서울특별시 영등포구 도림동,영등포구,도림동,221,1,127.1088843,37.549662
서울특별시 영등포구 도림동,영등포구,도림동,821,0,126.9001766,37.5103949
서울특별시 영등포구 문래동3가,영등포구,문래동3가,77,2,126.8930031,37.5175814
서울특별시 영등포구 문래동3가,영등포구,문래동3가,54,0,126.896786,37.5160389
서울특별시 영등포구 당산동4가,영등포구,당산동4가,95,0,126.9012562,37.5284502
서울특별시 영등포구 당산동4가,영등포구,당산동4가,30,1,126.900834,37.5296467
서울특별시 영등포구 당산동5가,영등포구,당산동5가,11,33,126.9022713,37.5332373
서울특별시 양천구 신정동,양천구,신정동,980,6,126.85857264402108,37.522637219190685
서울특별시 양천구 신정동,양천구,신정동,927,9,126.85362471512482,37.526864605229015
서울특별시 양천구 신정동,양천구,신정동,911,11,126.85822135509166,37.52665532360649
서울특별시 양천구 신정동,양천구,신정동,895,3,126.8622698931033,37.52834474863415
서울특별시 양천구 신정동,양천구,신정동,980,5,126.8587891173257,37.5224671384591
서울특별시 양천구 신정동,양천구,신정동,1007,11,126.86485979216273,37.52322102054308
서울특별시 양천구 신정동,양천구,신정동,888,8,126.86231404919653,37.527146194385736
서울특별시 양천구 신정동,양천구,신정동,929,25,126.85263660069621,37.52465089099633
서울특별시 양천구 신정동,양천구,신정동,1321,0,126.82584860642419,37.51465830219786
서울특별시 양천구 신정동,양천구,신정동,1322,0,126.83085717381101,37.51512844440131
서울특별시 양천구 신정동,양천구,신정동,1316,0,126.82935685353281,37.513344278680286
서울특별시 양천구 신정동,양천구,신정동,1317,0,126.83109905425125,37.51084840839988
서울특별시 양천구 신정동,양천구,신정동,1318,0,126.83341697411127,37.51103276860433
서울특별시 양천구 신정동,양천구,신정동,1218,1,126.84876470156466,37.5183111529932
서울특별시 양천구 신정동,양천구,신정동,1210,1,126.84983683657637,37.51994850076649
서울특별시 양천구 신정동,양천구,신정동,917,10,126.85594605582209,37.52539907709997
서울특별시 양천구 신정동,양천구,신정동,1194,3,126.84748593059636,37.522215946794724
서울특별시 양천구 신정동,양천구,신정동,1304,0,126.848990972919,37.52222425246808
서울특별시 양천구 신정동,양천구,신정동,1192,1,126.85008949576863,37.52213115433068
서울특별시 양천구 신정동,양천구,신정동,1020,3,126.86035312946241,37.52087121878581
서울특별시 양천구 신정동,양천구,신정동,990,16,126.86274956510614,37.52517459276963
서울특별시 양천구 신정동,양천구,신정동,1302,0,126.85873634527897,37.5246661419132
서울특별시 양천구 신정동,양천구,신정동,952,3,126.85686656977232,37.524953419484824
서울특별시 양천구 신정동,양천구,신정동,1314,0,126.86468276846658,37.50539136495347
서울특별시 양천구 신정동,양천구,신정동,336,0,126.87547405110985,37.51925760704456
서울특별시 양천구 신정동,양천구,신정동,881,6,126.85979861417556,37.52881810546686
서울특별시 양천구 신정동,양천구,신정동,911,8,126.8587083633144,37.526612901733664
서울특별시 양천구 신정동,양천구,신정동,955,13,126.85802865775145,37.524049380420735
서울특별시 양천구 신정동,양천구,신정동,949,3,126.85616587388579,37.52484143990472
서울특별시 양천구 신정동,양천구,신정동,1291,0,126.84624420742324,37.511483029253405
서울특별시 양천구 신정동,양천구,신정동,1021,7,126.86095640996115,37.52045986406895
서울특별시 양천구 신정동,양천구,신정동,339,0,126.87539458641116,37.52064526528998
서울특별시 양천구 신정동,양천구,신정동,872,6,126.85408007823278,37.52786759243404
서울특별시 양천구 신정동,양천구,신정동,1281,0,126.83606545336157,37.51349935484743
서울특별시 양천구 신정동,양천구,신정동,1283,0,126.83681240761582,37.51092569299975
서울특별시 양천구 신정동,양천구,신정동,1285,0,126.83841956136989,37.513440456366716
서울특별시 양천구 신정동,양천구,신정동,949,1,126.85569104511862,37.5247847695075
서울특별시 양천구 신정동,양천구,신정동,1293,0,126.8444030182703,37.50853442396357
서울특별시 양천구 신정동,양천구,신정동,905,2,126.85933040165067,37.526661345237954
서울특별시 양천구 신정동,양천구,신정동,1252,0,126.87430004978435,37.51755685563821
서울특별시 양천구 신정동,양천구,신정동,1196,16,126.84785463590039,37.52146085088127
서울특별시 양천구 신정동,양천구,신정동,1305,0,126.8501994528403,37.52772011542207
서울특별시 영등포구 당산동,영등포구,당산동,121,132,126.9084267816075,37.52643976501411
서울특별시 영등포구 당산동,영등포구,당산동,376,0,126.9080093845709,37.53056585548119
서울특별시 영등포구 당산동,영등포구,당산동,121,41,126.90758757181007,37.53095132050595
서울특별시 영등포구 당산동,영등포구,당산동,121,19,126.9072380589393,37.52792103201597
서울특별시 영등포구 당산동,영등포구,당산동,121,215,126.90762855772614,37.525768764842304
서울특별시 영등포구 당산동,영등포구,당산동,378,0,126.90801671280919,37.53107064789606
서울특별시 영등포구 당산동,영등포구,당산동,171,19,126.90668123679146,37.52820666781635
서울특별시 영등포구 당산동,영등포구,당산동,121,136,126.90801445951998,37.52705963046357
서울특별시 영등포구 당산동,영등포구,당산동,121,140,126.90919433877967,37.52669598532215
서울특별시 영등포구 당산동,영등포구,당산동,121,108,126.9080440657273,37.5276096023382
서울특별시 영등포구 당산동,영등포구,당산동,121,200,126.90825196957113,37.5285119941065
서울특별시 영등포구 당산동1가,영등포구,당산동1가,457,0,126.900160052984,37.52000749358257
서울특별시 영등포구 당산동1가,영등포구,당산동1가,16,1,126.89596649277142,37.52081536332977
서울특별시 영등포구 당산동1가,영등포구,당산동1가,9,1,126.89923258404787,37.519948698470614
서울특별시 영등포구 당산동2가,영등포구,당산동2가,164,0,126.89485424119015,37.524018476139055
서울특별시 영등포구 당산동2가,영등포구,당산동2가,16,1,126.89285393692256,37.52088052515066
서울특별시 영등포구 당산동3가,영등포구,당산동3가,564,0,126.89939537614484,37.525051169233905
서울특별시 영등포구 당산동3가,영등포구,당산동3가,566,0,126.89869909750544,37.52438062728259
서울특별시 영등포구 당산동3가,영등포구,당산동3가,565,0,126.8989348647775,37.52461617842617
서울특별시 영등포구 당산동3가,영등포구,당산동3가,563,0,126.89417864340327,37.52639457566946
서울특별시 영등포구 당산동3가,영등포구,당산동3가,561,0,126.90000842408406,37.52481092081034
서울특별시 영등포구 당산동3가,영등포구,당산동3가,394,0,126.89562709914598,37.527817115652624
서울특별시 영등포구 당산동3가,영등포구,당산동3가,559,0,126.8932401501411,37.52768770079418
서울특별시 영등포구 당산동4가,영등포구,당산동4가,99,0,126.90280610679775,37.528773012952314
서울특별시 영등포구 당산동4가,영등포구,당산동4가,96,0,126.90078717535111,37.52790650433644
서울특별시 영등포구 당산동4가,영등포구,당산동4가,94,1,126.8977980181032,37.528071569830395
서울특별시 영등포구 당산동4가,영등포구,당산동4가,98,0,126.90162514336714,37.5278476586221
서울특별시 영등포구 당산동4가,영등포구,당산동4가,97,0,126.89825610363468,37.5302191160523
서울특별시 영등포구 당산동4가,영등포구,당산동4가,91,0,126.89578796069286,37.53032368945254
서울특별시 영등포구 당산동4가,영등포구,당산동4가,92,0,126.89634521688738,37.52858693539924
서울특별시 영등포구 당산동5가,영등포구,당산동5가,42,0,126.90282956575057,37.532928351403264
서울특별시 영등포구 당산동5가,영등포구,당산동5가,12,0,126.90191611365083,37.53109399028188
서울특별시 영등포구 당산동5가,영등포구,당산동5가,13,0,126.900357681572,37.53066245332845
서울특별시 영등포구 당산동5가,영등포구,당산동5가,41,0,126.90036731629036,37.53370004803017
서울특별시 영등포구 당산동5가,영등포구,당산동5가,4,13,126.90293965207904,37.53047723854194
서울특별시 영등포구 당산동5가,영등포구,당산동5가,40,0,126.89983103865518,37.53423813292578
서울특별시 영등포구 당산동5가,영등포구,당산동5가,7,2,126.89716179695976,37.53259309608511
서울특별시 영등포구 당산동6가,영등포구,당산동6가,336,4,126.90134758983537,37.53566996133944
서울특별시 영등포구 대림동,영등포구,대림동,1101,1,126.9005606616376,37.48689380903734
서울특별시 영등포구 대림동,영등포구,대림동,1119,0,126.90372600840062,37.49566198641212
서울특별시 영등포구 대림동,영등포구,대림동,946,1,126.90818138246405,37.49302539364306
서울특별시 영등포구 대림동,영등포구,대림동,993,8,126.90322479845199,37.487565286190254
서울특별시 영등포구 대림동,영등포구,대림동,1061,0,126.89700884406639,37.48971500371992
서울특별시 영등포구 대림동,영등포구,대림동,1125,0,126.90493181349225,37.493396652454656
서울특별시 영등포구 대림동,영등포구,대림동,687,1,126.89930402020887,37.49974074480972
서울특별시 영등포구 대림동,영등포구,대림동,1115,1,126.9054574471357,37.4927322962595
서울특별시 영등포구 대림동,영등포구,대림동,650,0,126.89668916100837,37.504144050295736
서울특별시 영등포구 대림동,영등포구,대림동,1121,0,126.90233905679293,37.486578330862585
서울특별시 영등포구 대림동,영등포구,대림동,1122,0,126.90219668423349,37.48599172919669
서울특별시 영등포구 대림동,영등포구,대림동,777,1,126.89478038090166,37.49532806155983
서울특별시 영등포구 대림동,영등포구,대림동,717,0,126.89804995529954,37.49529969922675
서울특별시 영등포구 대림동,영등포구,대림동,1120,0,126.9044297280908,37.49536808929589
서울특별시 영등포구 대림동,영등포구,대림동,696,0,126.90058186115323,37.49556495268052
서울특별시 영등포구 대림동,영등포구,대림동,695,0,126.89990276873898,37.49560657267819
서울특별시 영등포구 대림동,영등포구,대림동,778,43,126.89455100277273,37.49851767927941
서울특별시 영등포구 대림동,영등포구,대림동,607,1,126.89432294959786,37.50714245916496
서울특별시 영등포구 대림동,영등포구,대림동,1123,0,126.899683448235,37.48767353435152
서울특별시 영등포구 대림동,영등포구,대림동,887,1,126.90348645931816,37.49448901601385
서울특별시 영등포구 대림동,영등포구,대림동,897,1,126.90458952971127,37.495188623895196
서울특별시 영등포구 대림동,영등포구,대림동,785,1,126.89568424247486,37.5024894373542
서울특별시 영등포구 대림동,영등포구,대림동,785,0,126.89534998031654,37.50325387698657
서울특별시 영등포구 대림동,영등포구,대림동,608,1,126.89677321453003,37.50494668366585
서울특별시 영등포구 도림동,영등포구,도림동,165,1,126.8986650059306,37.50888622699001
서울특별시 영등포구 도림동,영등포구,도림동,231,1,126.89714664956009,37.507751796913645
서울특별시 영등포구 문래동2가,영등포구,문래동2가,35,0,126.89126711274412,37.512832307760085
서울특별시 영등포구 문래동3가,영등포구,문래동3가,76,1,126.89286489900215,37.51673436876121
서울특별시 영등포구 문래동3가,영등포구,문래동3가,93,1,126.89219296264092,37.51865980339014
서울특별시 영등포구 문래동3가,영등포구,문래동3가,97,0,126.89813137496232,37.51897864659571
서울특별시 영등포구 문래동3가,영등포구,문래동3가,95,0,126.8920003965831,37.51728875920977
서울특별시 영등포구 문래동3가,영등포구,문래동3가,78,0,126.89294250196461,37.5155359708124
서울특별시 영등포구 문래동3가,영등포구,문래동3가,94,0,126.8908636,37.5183627
서울특별시 영등포구 문래동5가,영등포구,문래동5가,1,0,126.8880592,37.5170201
서울특별시 영등포구 문래동5가,영등포구,문래동5가,14,0,126.8858207,37.5168776
서울특별시 영등포구 문래동5가,영등포구,문래동5가,23,1,126.8831609,37.5176163
서울특별시 영등포구 문래동6가,영등포구,문래동6가,54,0,126.8864037,37.5198906
서울특별시 영등포구 문래동6가,영등포구,문래동6가,38,1,126.8852409,37.519134
서울특별시 영등포구 신길동,영등포구,신길동,4950,0,126.911869059,37.500998074
서울특별시 영등포구 신길동,영등포구,신길동,4780,0,126.9094978,37.4945833
서울특별시 영등포구 신길동,영등포구,신길동,4935,0,126.9150295,37.5083649
서울특별시 영등포구 신길동,영등포구,신길동,4937,0,126.9096185,37.5029726
서울특별시 영등포구 양평동2가,영등포구,양평동2가,39,1,126.882137,37.523073
서울특별시 영등포구 양평동5가,영등포구,양평동5가,76,0,126.8921087,37.5401252
서울특별시 영등포구 여의도동,영등포구,여의도동,43,4,126.9317611,37.5202096
서울특별시 영등포구 여의도동,영등포구,여의도동,36,0,126.9263879,37.5202486
서울특별시 영등포구 여의도동,영등포구,여의도동,21,1,126.9311508,37.5270586
서울특별시 영등포구 여의도동,영등포구,여의도동,47,0,126.925912,37.5182033
서울특별시 영등포구 문래동3가,영등포구,문래동3가,13,0,126.90138121062051,37.51730062281446
서울특별시 영등포구 문래동3가,영등포구,문래동3가,99,0,126.8920446697422,37.5202003494498
서울특별시 영등포구 문래동3가,영등포구,문래동3가,96,0,126.89731156812553,37.51960541157403
서울특별시 영등포구 문래동4가,영등포구,문래동4가,67,0,126.88863039356583,37.51425183773289
서울특별시 영등포구 문래동4가,영등포구,문래동4가,68,0,126.8903911092781,37.5134136681765
서울특별시 영등포구 문래동4가,영등포구,문래동4가,43,0,126.88990368945947,37.51351931365031
서울특별시 영등포구 문래동5가,영등포구,문래동5가,67,0,126.88671600737223,37.51727045171301
서울특별시 영등포구 문래동5가,영등포구,문래동5가,22,0,126.88497661016949,37.51687382635187
서울특별시 영등포구 문래동5가,영등포구,문래동5가,21,0,126.88467864364495,37.515952896788114
서울특별시 영등포구 문래동6가,영등포구,문래동6가,47,1,126.88293564571423,37.5187470031276
서울특별시 영등포구 문래동6가,영등포구,문래동6가,56,1,126.88874455353586,37.51829048017058
서울특별시 영등포구 문래동6가,영등포구,문래동6가,11,1,126.88795300654763,37.52099043173034
서울특별시 영등포구 문래동6가,영등포구,문래동6가,43,0,126.88439388508485,37.518934882868024
서울특별시 영등포구 문래동6가,영등포구,문래동6가,46,0,126.8832382752483,37.51910011041538
서울특별시 영등포구 문래동6가,영등포구,문래동6가,45,0,126.88352195390335,37.52038150852107
서울특별시 영등포구 문래동6가,영등포구,문래동6가,55,1,126.88326810242013,37.518225956478936
서울특별시 영등포구 신길동,영등포구,신길동,364,0,126.90148703312914,37.50546640614801
서울특별시 영등포구 신길동,영등포구,신길동,67,1,126.9183954243462,37.51502408852618
서울특별시 영등포구 신길동,영등포구,신길동,496,0,126.91884201497885,37.499748346121535
서울특별시 영등포구 신길동,영등포구,신길동,3002,0,126.91243096906818,37.50217732858241
서울특별시 영등포구 신길동,영등포구,신길동,456,19,126.9214584605246,37.50961298789739
서울특별시 영등포구 신길동,영등포구,신길동,456,93,126.9214584605246,37.50961298789739
서울특별시 영등포구 신길동,영등포구,신길동,4312,0,126.91762228300423,37.49802075170688
서울특별시 영등포구 신길동,영등포구,신길동,1343,0,126.925370758485,37.51438221579804
서울특별시 영등포구 신길동,영등포구,신길동,389,0,126.90298831719767,37.50164325174332
서울특별시 영등포구 신길동,영등포구,신길동,499,0,126.91907022750095,37.499497089343514
서울특별시 영등포구 신길동,영등포구,신길동,4945,0,126.90952395194483,37.504975056369766
서울특별시 영등포구 신길동,영등포구,신길동,2363,0,126.91664325255314,37.50026029401415
서울특별시 영등포구 신길동,영등포구,신길동,4497,0,126.91447409083312,37.49697764495605
서울특별시 영등포구 신길동,영등포구,신길동,4944,0,126.91018358927896,37.49591072950984
서울특별시 영등포구 신길동,영등포구,신길동,2,3,126.92394214793606,37.51475382493357
서울특별시 영등포구 신길동,영등포구,신길동,4759,0,126.91201200797971,37.496451643669374
서울특별시 영등포구 신길동,영등포구,신길동,4934,0,126.91459140824334,37.50513548199552
서울특별시 영등포구 신길동,영등포구,신길동,897,1,126.91920452822458,37.50844819457184
서울특별시 영등포구 신길동,영등포구,신길동,4943,0,126.91066419695605,37.51104685638101
서울특별시 영등포구 신길동,영등포구,신길동,4938,0,126.916739206697,37.50683163793543
서울특별시 영등포구 신길동,영등포구,신길동,261,22,126.90837608255097,37.505627300717066
서울특별시 영등포구 신길동,영등포구,신길동,340,1,126.90690301498704,37.501617904045055
서울특별시 영등포구 신길동,영등포구,신길동,425,8,126.90826528131483,37.4995966894007
서울특별시 영등포구 신길동,영등포구,신길동,1,8,126.92449700515861,37.514702448619964
서울특별시 영등포구 신길동,영등포구,신길동,4942,0,126.92119239871278,37.51622761317919
서울특별시 영등포구 신길동,영등포구,신길동,365,0,126.89978759814706,37.50575522953834
서울특별시 영등포구 신길동,영등포구,신길동,4518,0,126.91171279599897,37.49709912941587
서울특별시 영등포구 신길동,영등포구,신길동,4656,0,126.90997819851486,37.49901036354229
서울특별시 영등포구 신길동,영등포구,신길동,102,8,126.91771994559397,37.51457909781793
서울특별시 영등포구 신길동,영등포구,신길동,4933,0,126.90319666956512,37.50673695045257
서울특별시 영등포구 신길동,영등포구,신길동,4501,0,126.91233526343119,37.49706617342706
서울특별시 영등포구 신길동,영등포구,신길동,65,21,126.92136253334455,37.51324497028952
